postid,pagename,platform,year,month,day,type,url,timestamp,sdg,sdgrelev,sdgcat,abstractmes,message_clean
A36837,Nike,Instagram,2019,12,11,IGTV,https://www.instagram.com/tv/B58I85BgTZ1/,3/2/2021 6:01,0,2,,,"â€œWeâ€™re brothers, we shared the same room when we were kids. The fact that there were two future players in that same room who would be lucky to have great careers is remarkable.â€ - @marcgasol
 â €
 â€œIt is a lot of fun. We just feel so lucky, you know. That two brothers, doing what we love, at the level that we have achieved, itâ€™s very rare.â€ - @paugasol
 â €
 Pau and Marc Gasol first picked up a basketball in a small suburb of Barcelona, Sant Boi De Llobregat. From here they would start their journey to the NBA, FIBA World Championships and their ultimate goal â€“ inspiring the next generation to live a healthier lifestyle.
 â €
 Whether through the Gasol Foundation or Basquet Girona, the Gasol brothers know their legacy is bigger than basketball.
 â €
 This is their Birthplace of Dreams. #justdoit"
A40039,PayPal,Facebook,2019,12,18,Native Video,https://www.facebook.com/PayPalUSA/posts/10159345052979573,3/1/2021 11:58,0,2,,,"Shop global, gift local. Give Better by buying thoughtful gifts from small businesses all around the globe. Shop now: "
A6649,CarMax,Instagram,2019,10,16,Video,https://www.instagram.com/p/B3rjiANlMSE/,2/5/2021 11:29,0,2,,,"If youâ€™re going to put a sticker on your car, it has to mean something."
A6654,CarMax,Instagram,2020,1,1,Video,https://www.instagram.com/p/B6yTJqFF12N/,2/5/2021 11:31,0,2,,,The new year always starts with Vanuary.
A40026,PayPal,Facebook,2019,11,26,Native Video,https://www.facebook.com/PayPalUSA/posts/10159278271429573,3/1/2021 11:42,0,2,,,"This holiday season, give better by buying thoughtful gifts from thoughtful businesses. Shop now: "
A8401,Chipotle Mexican Grill,Instagram,2020,7,23,Video,https://www.instagram.com/p/CC_fsamD4pc/,2/5/2021 3:10,0,2,,,Looks like weâ€™re gonna be in 2020 for a while
A40038,PayPal,Facebook,2019,12,17,Native Video,https://www.facebook.com/PayPalUSA/posts/10159341755214573,3/1/2021 11:58,0,2,,,A lot of businesses give to causes they believe in but some go further and are built on a foundation of giving back. See how these thoughtful businesses are making a difference and find out how you can help us make every Tuesday GivingTuesday. 
A40124,Pepsi,Facebook,2020,9,10,Native Video,https://www.facebook.com/PepsiUS/posts/10159201172864050,3/1/2021 9:01,0,2,,,Grab an ice-cold Pepsi and a room-temperature TV remote. Football season is here
A2042,Audi USA,Facebook,2020,4,20,Photo,https://www.facebook.com/audi/posts/10156875958641470,3/15/2021 2:03,0,2,,,Be back before sundown. #AudiR8Spyder #EuroSpec
A7948,Chase,Facebook,2020,9,23,Native Video,https://www.facebook.com/chase/posts/5105484256144157,3/4/2021 6:27,0,2,,,Weâ€™re teaming up with Stephanie Ruhle and Jay Williams to chat about planning for lifeâ€™s unpredictable moments. Tune in on September 24 at 3pm EST to see the full conversationâ€”you wonâ€™t want to miss it: 
A2005,Audi USA,Facebook,2020,1,2,Photo,https://www.facebook.com/audi/posts/10156572699766470,3/15/2021 1:44,0,2,,,Your 335 horsepower sleigh. #AudiQ8 #EuroSpec
A2047,Audi USA,Facebook,2020,4,28,Photo,https://www.facebook.com/audi/posts/10156904596796470,3/15/2021 2:06,0,2,,,quattro searching new playgrounds. #AITRAIL #Concept
A7961,Chase,Facebook,2020,10,5,Native Video,https://www.facebook.com/chase/posts/5169517603074155,3/4/2021 6:38,0,2,,,"Dust off your running shoes, we're teaming up with Kevin Hart to #RemixTheRun. The J.P. Morgan Corporate Challenge is back and going virtual for the first time ever. Run here to register today: "
A9699,Coca-Cola,Instagram,2019,11,13,Photo,https://www.instagram.com/p/B4z8QW4np5F/,3/4/2021 7:41,0,2,,,"Weâ€™re partnering with artists from all over to learn more about what #KindnessStartsWith. â€œBeing empathetic is the knowledge that we all are imperfect human-beingsâ€¦ and sometimes we need someone to remind us weâ€™re not alone. Kindness is taking that empathetic knowledge and acting on it.â€™â€ â€” @jacquelinewhitney_, writer #WorldKindnessDay"
A7853,Chase,Facebook,2020,4,29,Native Video,https://www.facebook.com/chase/posts/4401077796584810,3/4/2021 3:06,0,2,,,"Mark your calendars! Join Kevin Hart, Serena Williams and Stephen Curry this Saturday at 2PM ET for a live graduation celebration â€“ complete with commencement speeches, special recognitions, and our first-ever, virtual graduation walk. Tune in live on @Chase Twitter & YouTube and get ready to #ShowMeYourWalk! Tag your favorite 2020 grad below."
A7885,Chase,Facebook,2020,6,16,Native Video,https://www.facebook.com/chase/posts/4609287109097210,3/4/2021 3:30,0,2,,,"Class of 2020: you showed us how to triumph during uncertaintyâ€”finishing school online and doing graduation walks virtually. Now, join us for a Chase Chats Webcast to hear tips for investing in your financial health and inspiration from fellow grads, too: "
A7910,Chase,Facebook,2020,7,30,Native Video,https://www.facebook.com/chase/posts/4819677064724879,3/4/2021 3:45,0,2,,,"Tonight is the night! Tune in to Brett Eldredge's Facebook page tonight at 7pm CST to watch him perform songs off his new album ""Sunday Drive"" during his Chase Sound Check, brought to you by the Southwest Airlines #RapidRewardsCard."
A36858,Nike,Instagram,2020,8,31,Video,https://www.instagram.com/p/CEjmZw4Hemf/,3/2/2021 8:39,0,2,,,"When one of us wins, we both win. You can't stop sisters. #YouCantStopUs
 
 Join us. Link in bio."
A18348,Estee Lauder,Facebook,2020,3,7,Photo,https://www.facebook.com/EsteeLauder/posts/10159309190847619,2/15/2021 2:29,0,2,,,The KITH Women x EstÃ©e Lauder Collection is available NOW in Kith shops & at 11AM EST on 
A9690,Coca-Cola,Instagram,2019,11,8,Video,https://www.instagram.com/p/B4nJPGCHu-o/,3/4/2021 7:37,0,2,,,Keep your ðŸ‘€ and â¤ï¸ open...
A40046,PayPal,Facebook,2020,2,4,Native Video,https://www.facebook.com/PayPalUSA/posts/10159492808334573,3/2/2021 12:07,0,2,,,Give love. Give time. Give support. Give friendship. Join us and help make every Tuesday GivingTuesday.
A7847,Chase,Facebook,2020,4,24,Photo,https://www.facebook.com/chase/posts/4381694935189763,3/3/2021 5:06,0,2,,,Looking for virtual date night ideas? Weâ€™ve got you covered. Weâ€™re continuing our #CurrencyConversations and diving into relationships and money. Click here for more details: 
A7907,Chase,Facebook,2020,7,27,Link,https://www.facebook.com/chase/posts/4805369209488998,3/4/2021 3:43,0,2,,,"Calling all music fans: This Thursday, country music superstar Brett Eldredge is hosting an online Chase Sound Check, brought to you by the Southwest Airlines #RapidRewardsCard, for the premiere performance of his new album, Sunday Drive. Tune in to his Facebook page at 7pm CST on July 30th to enjoy the show!"
A7818,Chase,Facebook,2020,4,2,Photo,https://www.facebook.com/chase/posts/4297902243569033,3/3/2021 4:44,0,2,,,"With Covid-19 on the rise, so are financial uncertainties. Ask your most pressing questions below ðŸ‘‡ and weâ€™ll tap our experts for the answers."
A40034,PayPal,Facebook,2019,12,10,Native Video,https://www.facebook.com/PayPalUSA/posts/10159321376799573,3/1/2021 11:51,0,2,,,People give back in all kinds of amazing ways. Check out some of our giving heroes and help us make every Tuesday GivingTuesday. 
A2001,Audi USA,Facebook,2019,12,21,Photo,https://www.facebook.com/audi/posts/10156524228076470,3/15/2021 1:41,0,2,,,Best tech gift of 2019. #etron
A7727,Chase,Facebook,2019,11,20,Native Video,https://www.facebook.com/chase/posts/3829760350383227,3/3/2021 6:08,0,2,,,Choosing an investment approach is like picking a workout routine. You want to pick the path that will help you reach your goals. Watch as You Investâ„  by J.P. Morgan breaks down some investment account types. Swipe up on our Facebook Story to learn more. #YouInvest
A7710,Chase,Facebook,2019,10,26,Native Video,https://www.facebook.com/chase/posts/3745030158856247,3/3/2021 5:45,0,2,,,"What do fresh ingredients, rescue animals, and skincare have in common? All 3 are passions of #ChaseSmallBiz FarmHouse Fresh Goods. Watch our Facebook Story to walk around their 5 acre ranch where they grow ingredients for their skincare products and run a sanctuary for rescue animals. #Spoiler: Their adorable donkey, Guss, makes an appearance."
A6703,Cartier,Facebook,2019,11,25,Native Video,https://www.facebook.com/cartier.usa/posts/1483111628532740,2/10/2021 5:10,0,2,,,"#LOdyssÃ©edeCartier, the new digital series. Discover the chapter 3 that explores Cartierâ€™s Russian influence and the Romanov bracelet: a stunning creation that is the peak of extravagance between Russia and Cartierâ€™s artistic interchange. ow.ly/VvZT30pUO1f:=:"
A7834,Chase,Facebook,2020,4,13,Photo,https://www.facebook.com/chase/posts/4338205842872006,3/3/2021 4:54,0,2,,,"With many Americans relying on government stimulus payments, weâ€™re working hard to help you prepare. Check "
A7665,Chase,Facebook,2019,9,7,Link,https://www.facebook.com/chase/posts/3595244723834792,2/17/2021 8:58,0,2,,,It turns out that money management doesn't have to be as complex as a triple twisting double somersault! We caught up with athlete-turned-superstar Simone Biles and her mom Nellie to talk about the financial skills she's learned throughout her career at our #ChaseChat in Houston.
A7809,Chase,Facebook,2020,3,26,Link,https://www.facebook.com/chase/posts/4273114049381186,3/3/2021 8:57,0,2,,,Are your anxieties going up and down with the markets? We get it. Learn more about volatility from our experts at J.P. Morgan.
A2011,Audi USA,Facebook,2020,1,20,Photo,https://www.facebook.com/audi/posts/10156617446541470,3/15/2021 1:47,0,2,,,Frosted trips. #AudiQ8 #EuroSpec
A7669,Chase,Facebook,2019,9,10,Photo,https://www.facebook.com/chase/posts/3604125999613331,2/17/2021 9:03,0,2,,,"Block party, anyone? We closed out an incredible week in San Francisco with a block party at Chase Center! The Bay Area community joined us for games, surprise appearances from the Golden State Warriors and a live broadcast of the #USOpen Women's Final for some bi-coastal action ðŸŽ¾ "
A6653,CarMax,Instagram,2019,12,19,Photo,https://www.instagram.com/p/B6QtsTOFl3a/,2/5/2021 11:31,0,2,,,"We hope your holidays are jingly, bright, and traffic-free. ðŸŽ„"
A6630,CarMax,Facebook,2020,6,29,Native Video,https://www.facebook.com/CarMax/posts/10157586732441194,2/5/2021 11:16,0,2,,,Now offering curbside pickup. Shop online and get a contactless pickup at CarMax stores. Available in select markets.
A2003,Audi USA,Facebook,2019,12,26,Photo,https://www.facebook.com/audi/posts/10156524231186470,3/15/2021 1:43,0,2,,,Unplug and play. #etron
A7854,Chase,Facebook,2020,4,29,Photo,https://www.facebook.com/chase/posts/4402100783149178,3/4/2021 3:07,0,2,,,"For the next 8 weeks, weâ€™re partnering with The Garden to place takeout orders from local restaurants and distribute to front-line workers throughout the tri-state area. Thank you to all of the #HomeTeamHeroes at our hospitals and our #ChaseSmallBiz clients helping to prepare and deliver meals. Visit "
A56721,Visa,Facebook,2020,3,5,Photo,https://www.facebook.com/VisaUnitedStates/posts/4256453857713931,2/20/2021 11:53,0,2,,,"Congratulations to the U.S. Women's National Team on your win at the #SheBelieves Cup, presented by Visa. Youâ€™re truly inspirational. One match down, two to go! Visa. Proud partner of the SheBelieves Cup and the U.S. Womenâ€™s National Team."
A1995,Audi USA,Facebook,2019,12,10,Photo,https://www.facebook.com/audi/posts/10156498222081470,3/15/2021 1:38,0,2,,,I spy with my virtual 360-degree view camera eyes. #AudiA7
A7863,Chase,Facebook,2020,5,6,Photo,https://www.facebook.com/chase/posts/4428166663875923,3/4/2021 3:13,0,2,,,"How do you start money and other conversations with your kids? Watch our #ChaseChat with researcher/author, Ellen Galinsky for helpful advice, including managing the challenges and opportunities Covid-19 is creating for parents: "
A6635,CarMax,Facebook,2020,8,6,Photo,https://www.facebook.com/CarMax/posts/10157694410216194,2/5/2021 11:21,0,2,,,Nowâ€™s the perfect time to practice with your student driver.
A9695,Coca-Cola,Instagram,2019,11,13,Photo,https://www.instagram.com/p/B4zurdvHvP_/,3/4/2021 7:38,0,2,,,"#KindnessStartsWith legowo in Indonesia, which translates to sincerity. What does kindness mean to you? #WorldKindnessDay"
A9727,Coca-Cola,Instagram,2020,2,26,Photo,https://www.instagram.com/p/B9DEOLUHFTE/,3/4/2021 7:50,0,2,,,Get your sparkle on.
A7687,Chase,Facebook,2019,9,28,Native Video,https://www.facebook.com/chase/posts/3656783104347620,2/17/2021 10:15,0,2,,,"How many grocery bags can you carry in one trip? ðŸ’ª Between checkout lines, parking, and walk-ups â€“ groceries can be a challenge. Watch our Instagram Story if you relate. #GroceriesChallenge"
A56727,Visa,Facebook,2020,6,16,Native Video,https://www.facebook.com/VisaUnitedStates/posts/4661356610556985,2/21/2021 12:01,0,2,,,Hold on to your Visa Government Payment Card! It has your current government benefits & can be used for future programs. Learn more: 
A7780,Chase,Facebook,2020,2,3,Native Video,https://www.facebook.com/chase/posts/4090574890968437,3/3/2021 6:45,0,2,,,"When it comes to exploring new destinations, our Sapphire Creators Gabrielle Union, Awkwafina and Mark Ronson know a thing or two. Check out our Facebook Story to play travel trivia alongside Gabrielle Union and Dwyane Wade and follow along throughout the month for more from #ChaseSapphire."
A52564,Tide,Instagram,2020,5,13,Video,https://www.instagram.com/p/CAJYGYIhh0l/,3/4/2021 12:32,0,2,,,@zbnfl from the @steelers has some pro tips for a solid #TideTraining workout using just bottles of a Tide
A7674,Chase,Facebook,2019,9,12,Photo,https://www.facebook.com/chase/posts/3610576318968299,2/17/2021 9:08,0,2,,,He may be great on the court but his financial skills are a slam dunk. Atlanta Hawks ðŸ€ player Trae Young and his father joined us in Atlanta to talk money on their upcoming #KneadingDough Podcast episode. Watch our Facebook Story to see a behind the scenes look.
A7715,Chase,Facebook,2019,11,6,Native Video,https://www.facebook.com/chase/posts/3780560148636581,3/3/2021 5:51,0,2,,,"How do you plan for a flat tire, leaky roof or emergency vet bill? ðŸ± Life happens and a savings account can help you plan for those unexpected moments. Watch our Facebook Story to learn how you can save $1 (or more!) every day with our new Daily Savings rule in Autosave."
A7705,Chase,Facebook,2019,10,19,Native Video,https://www.facebook.com/chase/posts/3722844414408155,3/3/2021 5:42,0,2,,,Trae Young learned a lot from his father while the two watched games each night and talked money and basketball. Swipe up on our Instagram Story to hear how he manages his finances as a young professional athlete on the #KneadingDough Podcast.
A9714,Coca-Cola,Instagram,2019,12,18,Photo,https://www.instagram.com/p/B6OYcJxAKNp/,3/4/2021 7:46,0,2,,,Who are you most excited to visit this holiday season? ðŸš—
A2028,Audi USA,Facebook,2020,3,11,Photo,https://www.facebook.com/audi/posts/10156747040176470,3/15/2021 1:57,0,2,,,Quattro decades later. #40YearsOfquattro
A7947,Chase,Facebook,2020,9,23,Photo,https://www.facebook.com/chase/posts/5104131652946084,3/4/2021 6:27,0,2,,,"Teaching kids how to code is a passion for Turing Tumble, a game that challenges players to solve puzzles by building mechanical computers with marbles. This #ChaseSmallBiz got its start in 2015, when a University of Minnesota professor saw how important it is for students to understand how computers work."
